user_id,first_name,last_name,full_name,email,location,industry,job_title,company,bio,skills,connections,experience_years,education,profile_views,posts_count,followers,following,created_date,last_active,verified,premium
ln_0250,Crystal,Carlson,Crystal Carlson,crystal.carlson@deloitte.com,"Washington, DC",Consulting,Principal,Deloitte,Principal | Deloitte | Expert in strategy | Washington based,"Strategy, Project Management, PowerPoint, Excel",2778,18,Coffey-Patton University - BS Consulting,3196,421,3858,1925,2022-11-12,2025-06-05,False,False
ln_0251,Jennifer,Silva,Jennifer Silva,jennifer.silva@clevelandclinic.com,"Los Angeles, CA",Healthcare,Nurse,Cleveland Clinic,Nurse at Cleveland Clinic | 1+ years experience | Specializing in clinical trials,"Clinical Trials, Healthcare Management, EMR Systems",2615,1,Warren Ltd University - BS Healthcare,6403,546,2499,1013,2021-10-09,2025-06-06,False,False
ln_0252,Dylan,Becker,Dylan Becker,dylan.becker@ey.com,"San Francisco, CA",Consulting,Strategy Consultant,EY,Senior Strategy Consultant helping companies grow through strategy and business analysis. 9 years in Consulting.,"Strategy, Business Analysis, Excel, Client Management, PowerPoint",1058,9,Armstrong Ltd University - MBA Consulting,5677,231,8685,1959,2018-03-15,2025-06-01,False,False
ln_0253,Lee,Hernandez,Lee Hernandez,lee.hernandez@proctergamble.com,"Chicago, IL",Marketing,Marketing Manager,Procter & Gamble,Marketing Manager at Procter & Gamble | 9+ years experience | Specializing in copywriting,"Copywriting, Facebook Ads, Content Marketing",1642,9,"Harris, Shaw and Carr University - PhD Marketing",3192,621,10904,1939,2020-09-25,2025-06-06,False,False
ln_0254,Jessica,Thornton,Jessica Thornton,jessica.thornton@adobe.com,"Atlanta, GA",Marketing,Digital Marketer,Adobe,Digital Marketer at Adobe | 17+ years experience | Specializing in content marketing,"Content Marketing, Google Analytics, Facebook Ads, Copywriting, Digital Marketing",1901,17,"Clark, Nguyen and Bates University - BS Marketing",2084,98,8630,1417,2021-02-10,2025-06-03,False,True
ln_0255,Glen,Barr,Glen Barr,glen.barr@citi.com,"New York, NY",Finance,Portfolio Manager,Citi,Portfolio Manager | Citi | Expert in tableau | New York based,"Tableau, VBA, Bloomberg, Financial Modeling",2062,16,Payne-Lowe University - BS Finance,5039,185,10804,1806,2023-07-04,2025-06-05,False,True
ln_0256,Linda,Baker,Linda Baker,linda.baker@citi.com,"London, UK",Finance,Quantitative Analyst,Citi,Senior Quantitative Analyst helping companies grow through financial modeling and python. 6 years in Finance.,"Financial Modeling, Python, Excel, VBA",837,6,Lee-Wright University - PhD Finance,5109,597,10646,138,2021-05-04,2025-06-02,False,False
ln_0257,Teresa,Evans,Teresa Evans,teresa.evans@johnshopkins.com,"Cleveland, OH",Healthcare,Doctor,Johns Hopkins,Doctor at Johns Hopkins | 19+ years experience | Specializing in clinical trials,"Clinical Trials, Medical Research, Patient Care, EMR Systems, Healthcare Management",2652,19,Bush-Vaughn University - MS Healthcare,1573,761,11432,801,2020-11-08,2025-06-04,False,False
ln_0258,Ann,Michael,Ann Michael,ann.michael@uber.com,"Austin, TX",Technology,Data Scientist,Uber,Data Scientist | Uber | Expert in javascript | Austin based,"JavaScript, Python, AWS, Machine Learning",712,17,"Hill, Martinez and Rhodes University - MBA Technology",1653,507,14971,1359,2020-02-03,2025-06-07,False,False
ln_0259,Loretta,Blevins,Loretta Blevins,loretta.blevins@kpmg.com,"New York, NY",Consulting,Principal,KPMG,Principal | KPMG | Expert in excel | New York based,"Excel, Business Analysis, Strategy",1617,14,Roberts LLC University - MBA Consulting,5915,562,7228,569,2024-02-13,2025-06-01,False,False
ln_0260,Sandra,Douglas,Sandra Douglas,sandra.douglas@adobe.com,"Miami, FL",Marketing,Brand Manager,Adobe,Brand Manager at Adobe | 16+ years experience | Specializing in google analytics,"Google Analytics, SEO, Content Marketing",443,16,"Mendoza, Harris and Ryan University - MS Marketing",5101,576,6895,627,2023-12-18,2025-06-05,False,False
ln_0261,Derrick,Gilbert,Derrick Gilbert,derrick.gilbert@spotify.com,"San Francisco, CA",Technology,UX Designer,Spotify,Senior UX Designer helping companies grow through kubernetes and aws. 14 years in Technology.,"Kubernetes, AWS, Docker",536,14,"Allen, Williams and Stein University - BS Technology",3690,687,9790,619,2019-01-05,2025-06-02,False,False
ln_0262,Craig,Rivera,Craig Rivera,craig.rivera@pwc.com,"Chicago, IL",Consulting,Business Analyst,PwC,Senior Business Analyst helping companies grow through business analysis and excel. 9 years in Consulting.,"Business Analysis, Excel, Project Management, Strategy, Client Management, PowerPoint",2466,9,Garcia-Townsend University - MS Consulting,6542,742,6722,1606,2017-06-21,2025-06-04,True,False
ln_0263,Sarah,Russell,Sarah Russell,sarah.russell@meta.com,"Austin, TX",Technology,Tech Lead,Meta,Experienced Tech Lead with 11 years in Technology. Passionate about javascript and aws.,"JavaScript, AWS, Kubernetes, SQL",758,11,Woods-Gonzalez University - PhD Technology,5409,25,13378,286,2024-03-06,2025-06-03,False,False
ln_0264,Debbie,Velez,Debbie Velez,debbie.velez@mckinseycompany.com,"New York, NY",Consulting,Senior Consultant,McKinsey & Company,Senior Consultant | McKinsey & Company | Expert in business analysis | New York based,"Business Analysis, PowerPoint, Strategy, Project Management, Excel",2614,13,Pearson and Sons University - MS Consulting,6029,631,1141,1684,2021-03-06,2025-06-06,False,False
ln_0265,Sharon,Gentry,Sharon Gentry,sharon.gentry@unilever.com,"Miami, FL",Marketing,Marketing Manager,Unilever,Senior Marketing Manager helping companies grow through seo and digital marketing. 2 years in Marketing.,"SEO, Digital Marketing, Copywriting, Content Marketing, Facebook Ads",1079,2,Butler and Sons University - MBA Marketing,1489,108,4720,1696,2023-12-21,2025-06-01,False,False
ln_0266,Mary,French,Mary French,mary.french@unilever.com,"Miami, FL",Marketing,SEO Specialist,Unilever,Senior SEO Specialist helping companies grow through copywriting and digital marketing. 18 years in Marketing.,"Copywriting, Digital Marketing, Facebook Ads",2390,18,Zuniga LLC University - MS Marketing,3046,303,3907,1341,2023-07-27,2025-06-01,False,False
ln_0267,Ashley,Rodriguez,Ashley Rodriguez,ashley.rodriguez@proctergamble.com,"Chicago, IL",Marketing,SEO Specialist,Procter & Gamble,Senior SEO Specialist helping companies grow through google analytics and facebook ads. 3 years in Marketing.,"Google Analytics, Facebook Ads, Digital Marketing, Content Marketing",1492,3,Mitchell-Hays University - MBA Marketing,6777,545,4422,1894,2021-03-27,2025-06-04,False,False
ln_0268,Sheena,Rosales,Sheena Rosales,sheena.rosales@clevelandclinic.com,"Cleveland, OH",Healthcare,Medical Director,Cleveland Clinic,Experienced Medical Director with 16 years in Healthcare. Passionate about medical research and healthcare management.,"Medical Research, Healthcare Management, EMR Systems, Clinical Trials, Patient Care",1156,16,Nelson-Lamb University - MBA Healthcare,3334,668,13121,551,2019-10-01,2025-06-06,False,True
ln_0269,Deborah,Higgins,Deborah Higgins,deborah.higgins@kaiserpermanente.com,"Los Angeles, CA",Healthcare,Healthcare Administrator,Kaiser Permanente,Healthcare Administrator | Kaiser Permanente | Expert in healthcare management | Los Angeles based,"Healthcare Management, Medical Research, Clinical Trials",2859,3,Doyle LLC University - MS Healthcare,822,587,3124,1075,2021-05-29,2025-06-06,False,True
ln_0270,Gregory,Chase,Gregory Chase,gregory.chase@bostonconsultinggroup.com,"Boston, MA",Consulting,Business Analyst,Boston Consulting Group,Business Analyst at Boston Consulting Group | 7+ years experience | Specializing in client management,"Client Management, Business Analysis, Project Management, PowerPoint, Strategy, Excel",930,7,Wilcox-Robertson University - BS Consulting,7051,653,6033,419,2018-01-15,2025-06-05,False,True
ln_0271,Jack,Taylor,Jack Taylor,jack.taylor@airbnb.com,"Boston, MA",Technology,Tech Lead,Airbnb,Senior Tech Lead helping companies grow through git and python. 12 years in Technology.,"Git, Python, SQL",2116,12,Boyle-Smith University - MS Technology,4220,207,12721,1975,2020-02-13,2025-06-04,False,False
ln_0272,Joseph,Rivera,Joseph Rivera,joseph.rivera@mckinseycompany.com,"Washington, DC",Consulting,Strategy Consultant,McKinsey & Company,Strategy Consultant | McKinsey & Company | Expert in excel | Washington based,"Excel, Project Management, Strategy, PowerPoint, Business Analysis, Client Management",593,6,"Sharp, Smith and Valdez University - PhD Consulting",2785,725,337,124,2022-04-13,2025-06-01,False,False
ln_0273,David,Parker,David Parker,david.parker@netflix.com,"Boston, MA",Technology,Product Manager,Netflix,Senior Product Manager helping companies grow through react and git. 16 years in Technology.,"React, Git, Machine Learning, JavaScript, Agile",1598,16,Parks-Leblanc University - BS Technology,4285,454,3649,958,2023-08-25,2025-06-06,False,False
ln_0274,Hannah,Fowler,Hannah Fowler,hannah.fowler@nike.com,"Los Angeles, CA",Marketing,Brand Manager,Nike,Brand Manager at Nike | 9+ years experience | Specializing in facebook ads,"Facebook Ads, SEO, Digital Marketing, Content Marketing",2374,9,Richardson-Walker University - PhD Marketing,7214,410,3412,398,2024-02-19,2025-06-04,False,False
ln_0275,Spencer,Zhang,Spencer Zhang,spencer.zhang@unilever.com,"Atlanta, GA",Marketing,Marketing Manager,Unilever,Experienced Marketing Manager with 18 years in Marketing. Passionate about seo and facebook ads.,"SEO, Facebook Ads, Content Marketing, Copywriting, Google Analytics, Digital Marketing",1731,18,Perry-Dunn University - MBA Marketing,5856,187,1183,541,2020-09-23,2025-06-04,False,False
ln_0276,Elizabeth,Robinson,Elizabeth Robinson,elizabeth.robinson@netflix.com,"New York, NY",Technology,DevOps Engineer,Netflix,Experienced DevOps Engineer with 14 years in Technology. Passionate about docker and git.,"Docker, Git, Machine Learning, React, Python",1538,14,Becker PLC University - BS Technology,4925,609,10847,1429,2023-07-18,2025-06-01,False,False
ln_0277,Sean,Padilla,Sean Padilla,sean.padilla@kaiserpermanente.com,"Los Angeles, CA",Healthcare,Medical Researcher,Kaiser Permanente,Medical Researcher at Kaiser Permanente | 5+ years experience | Specializing in clinical trials,"Clinical Trials, Patient Care, Medical Research, Healthcare Management, EMR Systems",2723,5,Stark Inc University - MS Healthcare,3655,666,10232,1270,2017-11-12,2025-06-04,False,False
ln_0278,William,Armstrong,William Armstrong,william.armstrong@netflix.com,"Seattle, WA",Technology,Data Scientist,Netflix,Senior Data Scientist helping companies grow through docker and machine learning. 13 years in Technology.,"Docker, Machine Learning, Git, SQL, Agile",1922,13,Martin PLC University - MS Technology,6326,621,8735,1022,2020-07-11,2025-06-05,False,True
ln_0279,Jennifer,Burns,Jennifer Burns,jennifer.burns@meta.com,"New York, NY",Technology,Data Scientist,Meta,Experienced Data Scientist with 4 years in Technology. Passionate about aws and react.,"AWS, React, Kubernetes",361,4,"Griffin, Brown and Anderson University - PhD Technology",4692,75,631,1678,2020-05-04,2025-06-04,False,False
ln_0280,Angelica,Chambers,Angelica Chambers,angelica.chambers@apple.com,"Boston, MA",Technology,Software Engineer,Apple,Senior Software Engineer helping companies grow through javascript and kubernetes. 8 years in Technology.,"JavaScript, Kubernetes, Machine Learning, Agile",1915,8,Cummings-Foster University - BS Technology,1275,559,13938,449,2023-02-23,2025-06-06,True,False
ln_0281,Beth,Williams,Beth Williams,beth.williams@clevelandclinic.com,"Los Angeles, CA",Healthcare,Healthcare Administrator,Cleveland Clinic,Healthcare Administrator | Cleveland Clinic | Expert in emr systems | Los Angeles based,"EMR Systems, Clinical Trials, Patient Care, Healthcare Management, Medical Research",2244,19,Graves-Weaver University - MS Healthcare,7645,375,8091,1205,2017-11-09,2025-06-07,False,True
ln_0282,Valerie,Kennedy,Valerie Kennedy,valerie.kennedy@clevelandclinic.com,"Baltimore, MD",Healthcare,Medical Researcher,Cleveland Clinic,Senior Medical Researcher helping companies grow through healthcare management and patient care. 12 years in Healthcare.,"Healthcare Management, Patient Care, Clinical Trials, EMR Systems",2021,12,Ortiz-Mack University - MBA Healthcare,5834,523,12577,1077,2022-10-17,2025-06-07,False,False
ln_0283,Debbie,Fisher,Debbie Fisher,debbie.fisher@johnshopkins.com,"Boston, MA",Healthcare,Pharmacist,Johns Hopkins,Pharmacist at Johns Hopkins | 8+ years experience | Specializing in medical research,"Medical Research, Clinical Trials, Healthcare Management, EMR Systems, Patient Care",2745,8,West-Stark University - PhD Healthcare,6986,407,3814,638,2020-01-28,2025-06-01,True,False
ln_0284,Tamara,Baxter,Tamara Baxter,tamara.baxter@kpmg.com,"Chicago, IL",Consulting,Principal,KPMG,Principal at KPMG | 3+ years experience | Specializing in client management,"Client Management, Project Management, PowerPoint, Business Analysis, Strategy",659,3,Valdez LLC University - MS Consulting,1104,672,7660,1365,2018-04-07,2025-06-07,False,False
ln_0285,Phillip,Anderson,Phillip Anderson,phillip.anderson@coca-cola.com,"New York, NY",Marketing,Digital Marketer,Coca-Cola,Senior Digital Marketer helping companies grow through digital marketing and facebook ads. 4 years in Marketing.,"Digital Marketing, Facebook Ads, Copywriting, Google Analytics",1202,4,Davenport Inc University - BS Marketing,6058,468,12112,116,2024-04-13,2025-06-04,False,True
ln_0286,Jennifer,Coleman,Jennifer Coleman,jennifer.coleman@coca-cola.com,"Atlanta, GA",Marketing,Digital Marketer,Coca-Cola,Experienced Digital Marketer with 11 years in Marketing. Passionate about google analytics and content marketing.,"Google Analytics, Content Marketing, Copywriting, Facebook Ads, Digital Marketing",698,11,Morrow-Wright University - MBA Marketing,2383,421,1369,1212,2019-11-09,2025-06-02,False,True
ln_0287,Sharon,Hardy,Sharon Hardy,sharon.hardy@mayoclinic.com,"Boston, MA",Healthcare,Healthcare Administrator,Mayo Clinic,Healthcare Administrator | Mayo Clinic | Expert in clinical trials | Boston based,"Clinical Trials, EMR Systems, Patient Care, Healthcare Management",484,7,Johnson Ltd University - BS Healthcare,4073,418,11364,739,2020-05-14,2025-06-06,False,True
ln_0288,Nicole,Smith,Nicole Smith,nicole.smith@spotify.com,"Boston, MA",Technology,Tech Lead,Spotify,Senior Tech Lead helping companies grow through machine learning and sql. 7 years in Technology.,"Machine Learning, SQL, Agile",313,7,Jones PLC University - BS Technology,1125,261,10569,989,2017-09-01,2025-06-05,False,True
ln_0289,Jacqueline,Williams,Jacqueline Williams,jacqueline.williams@mayoclinic.com,"Cleveland, OH",Healthcare,Pharmacist,Mayo Clinic,Pharmacist at Mayo Clinic | 20+ years experience | Specializing in patient care,"Patient Care, EMR Systems, Healthcare Management, Medical Research",1621,20,"Williams, Gonzales and Fernandez University - MBA Healthcare",2237,181,8390,287,2022-09-18,2025-06-06,False,False
ln_0290,Donald,Holder,Donald Holder,donald.holder@netflix.com,"Seattle, WA",Technology,Software Engineer,Netflix,Senior Software Engineer helping companies grow through react and sql. 11 years in Technology.,"React, SQL, AWS",1896,11,Cabrera Ltd University - BS Technology,374,725,6389,833,2021-06-19,2025-06-05,False,True
ln_0291,Kendra,Cardenas,Kendra Cardenas,kendra.cardenas@airbnb.com,"Boston, MA",Technology,DevOps Engineer,Airbnb,Senior DevOps Engineer helping companies grow through git and sql. 18 years in Technology.,"Git, SQL, AWS, Machine Learning, JavaScript",1425,18,Turner and Sons University - PhD Technology,2455,633,14299,1235,2024-05-01,2025-06-04,False,False
ln_0292,Robert,Hill,Robert Hill,robert.hill@salesforce.com,"Chicago, IL",Marketing,Brand Manager,Salesforce,Senior Brand Manager helping companies grow through google analytics and digital marketing. 1 years in Marketing.,"Google Analytics, Digital Marketing, Copywriting, Content Marketing, Facebook Ads",2640,1,"Fry, Hobbs and Buck University - BS Marketing",2827,758,1237,1448,2021-10-25,2025-06-03,False,False
ln_0293,Tyler,Compton,Tyler Compton,tyler.compton@wellsfargo.com,Hong Kong,Finance,Quantitative Analyst,Wells Fargo,Experienced Quantitative Analyst with 4 years in Finance. Passionate about python and bloomberg.,"Python, Bloomberg, Risk Management, Tableau",2243,4,"Powers, Floyd and Flores University - MBA Finance",558,152,3126,1888,2020-05-07,2025-06-02,True,True
ln_0294,Nicholas,Webster,Nicholas Webster,nicholas.webster@goldmansachs.com,Singapore,Finance,Financial Analyst,Goldman Sachs,Financial Analyst at Goldman Sachs | 12+ years experience | Specializing in vba,"VBA, Python, Tableau, SQL, Bloomberg, Financial Modeling",2581,12,Allen-Perez University - MBA Finance,307,233,10943,1106,2023-06-08,2025-06-02,False,False
ln_0295,Steven,Brown,Steven Brown,steven.brown@proctergamble.com,"Chicago, IL",Marketing,Growth Hacker,Procter & Gamble,Experienced Growth Hacker with 10 years in Marketing. Passionate about content marketing and digital marketing.,"Content Marketing, Digital Marketing, Copywriting, Google Analytics, Facebook Ads, SEO",984,10,Faulkner-Grant University - MBA Marketing,1029,762,3984,1188,2018-05-16,2025-06-02,False,True
ln_0296,James,Lucas,James Lucas,james.lucas@wellsfargo.com,"London, UK",Finance,Quantitative Analyst,Wells Fargo,Quantitative Analyst | Wells Fargo | Expert in excel | London based,"Excel, Tableau, SQL, Python, Bloomberg, Risk Management",526,15,Boone-Davis University - BS Finance,6691,204,9210,922,2022-07-04,2025-06-02,False,False
ln_0297,Joseph,Nunez,Joseph Nunez,joseph.nunez@deloitte.com,"Chicago, IL",Consulting,Principal,Deloitte,Principal at Deloitte | 11+ years experience | Specializing in project management,"Project Management, PowerPoint, Client Management, Business Analysis, Excel",2406,11,"Williams, Jones and Ballard University - BS Consulting",3272,583,12399,620,2021-07-18,2025-06-05,False,False
ln_0298,Jay,Clark,Jay Clark,jay.clark@hubspot.com,"New York, NY",Marketing,Marketing Manager,HubSpot,Marketing Manager at HubSpot | 10+ years experience | Specializing in facebook ads,"Facebook Ads, Digital Marketing, SEO, Google Analytics, Copywriting",979,10,Turner-Stout University - MS Marketing,377,726,13673,665,2018-12-01,2025-06-02,False,False
ln_0299,Judith,Burgess,Judith Burgess,judith.burgess@bostonconsultinggroup.com,"New York, NY",Consulting,Principal,Boston Consulting Group,Senior Principal helping companies grow through excel and powerpoint. 5 years in Consulting.,"Excel, PowerPoint, Business Analysis",1603,5,Rocha-Dominguez University - BS Consulting,2108,282,13488,715,2022-05-11,2025-06-03,True,False
ln_0300,John,Morris,John Morris,john.morris@goldmansachs.com,"Chicago, IL",Finance,VP Finance,Goldman Sachs,Experienced VP Finance with 10 years in Finance. Passionate about bloomberg and risk management.,"Bloomberg, Risk Management, SQL, Python, Financial Modeling, VBA",2460,10,James-Ferguson University - PhD Finance,842,77,12830,784,2019-12-13,2025-06-02,False,False
ln_0301,William,Crawford,William Crawford,william.crawford@salesforce.com,"Los Angeles, CA",Marketing,Marketing Manager,Salesforce,Experienced Marketing Manager with 10 years in Marketing. Passionate about copywriting and google analytics.,"Copywriting, Google Analytics, Digital Marketing",1407,10,Lang Ltd University - BS Marketing,2877,534,11632,552,2020-09-20,2025-06-06,False,False
ln_0302,Robin,Wood,Robin Wood,robin.wood@salesforce.com,"Miami, FL",Marketing,Content Creator,Salesforce,Content Creator at Salesforce | 13+ years experience | Specializing in seo,"SEO, Google Analytics, Content Marketing",641,13,Williams-Shields University - MS Marketing,876,507,9562,1626,2022-08-15,2025-06-01,True,False
ln_0303,Angela,Silva,Angela Silva,angela.silva@spotify.com,"Austin, TX",Technology,DevOps Engineer,Spotify,DevOps Engineer at Spotify | 13+ years experience | Specializing in react,"React, SQL, AWS, Git",2398,13,"Butler, Hernandez and Rivera University - BS Technology",2185,93,4562,1690,2020-02-03,2025-06-06,False,False
ln_0304,Victor,Pena,Victor Pena,victor.pena@mckinseycompany.com,"San Francisco, CA",Consulting,Management Consultant,McKinsey & Company,Management Consultant at McKinsey & Company | 10+ years experience | Specializing in powerpoint,"PowerPoint, Client Management, Business Analysis, Excel, Project Management, Strategy",1532,10,"Morgan, Hines and Burns University - PhD Consulting",5305,169,7416,191,2022-07-01,2025-06-06,False,True
ln_0305,Steven,Oconnor,Steven Oconnor,steven.oconnor@mayoclinic.com,"Boston, MA",Healthcare,Nurse,Mayo Clinic,Senior Nurse helping companies grow through medical research and emr systems. 1 years in Healthcare.,"Medical Research, EMR Systems, Clinical Trials",2941,1,Jackson-Cortez University - MBA Healthcare,2699,480,7919,146,2020-11-07,2025-06-07,False,False
ln_0306,Amber,May,Amber May,amber.may@citi.com,Singapore,Finance,Investment Banker,Citi,Experienced Investment Banker with 13 years in Finance. Passionate about vba and python.,"VBA, Python, SQL, Excel, Financial Modeling",1146,13,Warren Inc University - BS Finance,692,310,3488,1716,2024-01-18,2025-06-05,False,True
ln_0307,Kathy,Gutierrez,Kathy Gutierrez,kathy.gutierrez@proctergamble.com,"New York, NY",Marketing,Growth Hacker,Procter & Gamble,Growth Hacker at Procter & Gamble | 13+ years experience | Specializing in copywriting,"Copywriting, Content Marketing, Facebook Ads, Digital Marketing, Google Analytics, SEO",1659,13,"Hall, Mann and Smith University - MBA Marketing",7604,343,8140,1875,2020-12-21,2025-06-03,False,True
ln_0308,Christine,Estrada,Christine Estrada,christine.estrada@blackrock.com,Singapore,Finance,Quantitative Analyst,BlackRock,Senior Quantitative Analyst helping companies grow through financial modeling and excel. 10 years in Finance.,"Financial Modeling, Excel, Python",2106,10,"Durham, Hopkins and Smith University - PhD Finance",6298,180,501,810,2021-02-27,2025-06-03,False,False
ln_0309,Alvin,Bowen,Alvin Bowen,alvin.bowen@massgeneral.com,"Baltimore, MD",Healthcare,Nurse,Mass General,Senior Nurse helping companies grow through healthcare management and clinical trials. 18 years in Healthcare.,"Healthcare Management, Clinical Trials, Patient Care",1023,18,"Madden, Smith and Li University - BS Healthcare",2999,422,10963,381,2022-02-24,2025-06-06,True,False
ln_0310,Renee,Rodriguez,Renee Rodriguez,renee.rodriguez@deloitte.com,"Boston, MA",Consulting,Strategy Consultant,Deloitte,Strategy Consultant at Deloitte | 18+ years experience | Specializing in excel,"Excel, PowerPoint, Project Management, Business Analysis",946,18,Warren and Sons University - BS Consulting,4959,574,11407,1738,2018-10-11,2025-06-04,False,True
ln_0311,Lisa,Adams,Lisa Adams,lisa.adams@deloitte.com,"Boston, MA",Consulting,Strategy Consultant,Deloitte,Strategy Consultant at Deloitte | 11+ years experience | Specializing in powerpoint,"PowerPoint, Strategy, Project Management, Excel",220,11,Miller-Chung University - MS Consulting,7410,443,6937,721,2020-08-24,2025-06-02,False,False
ln_0312,Heidi,Evans,Heidi Evans,heidi.evans@johnshopkins.com,"Boston, MA",Healthcare,Nurse,Johns Hopkins,Nurse at Johns Hopkins | 20+ years experience | Specializing in medical research,"Medical Research, Patient Care, Healthcare Management, EMR Systems",2542,20,Valdez Ltd University - BS Healthcare,2091,723,627,835,2022-10-01,2025-06-01,True,False
ln_0313,Nicholas,Tran,Nicholas Tran,nicholas.tran@bankofamerica.com,Singapore,Finance,Quantitative Analyst,Bank of America,Quantitative Analyst at Bank of America | 6+ years experience | Specializing in sql,"SQL, Excel, Risk Management, VBA, Python, Financial Modeling",1026,6,Walsh Ltd University - MBA Finance,3547,35,4621,945,2018-08-20,2025-06-04,False,False
ln_0314,Ryan,Mueller,Ryan Mueller,ryan.mueller@goldmansachs.com,"London, UK",Finance,Investment Banker,Goldman Sachs,Experienced Investment Banker with 13 years in Finance. Passionate about vba and sql.,"VBA, SQL, Bloomberg, Risk Management, Excel, Python",2590,13,"Madden, Dickson and Jacobson University - PhD Finance",6099,340,6657,1352,2023-11-13,2025-06-02,False,False
ln_0315,Rachel,Schwartz,Rachel Schwartz,rachel.schwartz@ey.com,"New York, NY",Consulting,Principal,EY,Principal | EY | Expert in excel | New York based,"Excel, Client Management, Strategy",260,8,"Alvarez, Williams and Jones University - PhD Consulting",4428,665,1007,488,2023-11-29,2025-06-07,False,False
ln_0316,Anna,Johnson,Anna Johnson,anna.johnson@clevelandclinic.com,"Rochester, MN",Healthcare,Medical Researcher,Cleveland Clinic,Experienced Medical Researcher with 15 years in Healthcare. Passionate about healthcare management and patient care.,"Healthcare Management, Patient Care, EMR Systems, Clinical Trials, Medical Research",2150,15,Smith-Clark University - MBA Healthcare,1672,619,14852,1525,2018-06-11,2025-06-06,False,False
ln_0317,Lori,Hickman,Lori Hickman,lori.hickman@mayoclinic.com,"Rochester, MN",Healthcare,Healthcare Administrator,Mayo Clinic,Healthcare Administrator at Mayo Clinic | 11+ years experience | Specializing in emr systems,"EMR Systems, Medical Research, Clinical Trials, Patient Care, Healthcare Management",606,11,Martin-Allen University - MBA Healthcare,1135,743,7562,1398,2023-04-11,2025-06-03,False,False
ln_0318,Peggy,Rivera,Peggy Rivera,peggy.rivera@salesforce.com,"Miami, FL",Marketing,Growth Hacker,Salesforce,Senior Growth Hacker helping companies grow through google analytics and facebook ads. 6 years in Marketing.,"Google Analytics, Facebook Ads, Copywriting, Digital Marketing",2416,6,"Taylor, Hinton and Ramsey University - BS Marketing",1528,168,3130,1675,2020-12-09,2025-06-07,False,False
ln_0319,Brian,Kim,Brian Kim,brian.kim@clevelandclinic.com,"Baltimore, MD",Healthcare,Medical Director,Cleveland Clinic,Senior Medical Director helping companies grow through patient care and medical research. 20 years in Healthcare.,"Patient Care, Medical Research, EMR Systems, Healthcare Management",150,20,Peterson PLC University - PhD Healthcare,4276,530,9104,1753,2024-02-12,2025-06-03,True,False
ln_0320,Kim,Johnson,Kim Johnson,kim.johnson@citi.com,Hong Kong,Finance,Investment Banker,Citi,Senior Investment Banker helping companies grow through tableau and risk management. 18 years in Finance.,"Tableau, Risk Management, Financial Modeling, Python, SQL, VBA",2638,18,Bowers-Hayes University - BS Finance,600,209,2629,212,2019-01-12,2025-06-04,False,True
ln_0321,Nicholas,Lopez,Nicholas Lopez,nicholas.lopez@techcorp.com,"Boston, MA",Technology,Tech Lead,TechCorp,Tech Lead at TechCorp | 6+ years experience | Specializing in docker,"Docker, JavaScript, Python, SQL, AWS",2852,6,"Guerrero, Miller and Montgomery University - MS Technology",5206,696,11529,1533,2023-01-07,2025-06-05,False,False
ln_0322,Christopher,Moore,Christopher Moore,christopher.moore@wellsfargo.com,Singapore,Finance,Risk Analyst,Wells Fargo,Experienced Risk Analyst with 13 years in Finance. Passionate about financial modeling and vba.,"Financial Modeling, VBA, Bloomberg, SQL, Python",1850,13,"Bowers, Moore and Price University - MBA Finance",2598,502,2404,349,2019-12-16,2025-06-01,False,True
ln_0323,Sherry,Wallace,Sherry Wallace,sherry.wallace@pwc.com,"Boston, MA",Consulting,Senior Consultant,PwC,Experienced Senior Consultant with 17 years in Consulting. Passionate about project management and strategy.,"Project Management, Strategy, Client Management, PowerPoint",2081,17,Garcia-Miller University - MS Consulting,3698,643,14090,748,2020-06-13,2025-06-04,False,False
ln_0324,William,Garcia,William Garcia,william.garcia@bostonconsultinggroup.com,"Washington, DC",Consulting,Business Analyst,Boston Consulting Group,Experienced Business Analyst with 7 years in Consulting. Passionate about project management and excel.,"Project Management, Excel, Client Management, Strategy, PowerPoint, Business Analysis",584,7,Gomez Inc University - MBA Consulting,4008,660,13253,341,2021-08-11,2025-06-06,False,True
ln_0325,Michelle,Smith,Michelle Smith,michelle.smith@deloitte.com,"New York, NY",Consulting,Senior Consultant,Deloitte,Senior Senior Consultant helping companies grow through powerpoint and project management. 10 years in Consulting.,"PowerPoint, Project Management, Business Analysis, Strategy, Client Management",377,10,Hughes-Miller University - MS Consulting,2659,538,9211,763,2023-09-28,2025-06-07,False,True
ln_0326,Tiffany,Armstrong,Tiffany Armstrong,tiffany.armstrong@clevelandclinic.com,"Los Angeles, CA",Healthcare,Medical Researcher,Cleveland Clinic,Medical Researcher | Cleveland Clinic | Expert in medical research | Los Angeles based,"Medical Research, EMR Systems, Clinical Trials",2043,11,Jennings and Sons University - MBA Healthcare,5489,159,8088,418,2018-05-28,2025-06-03,False,False
ln_0327,Trevor,Brown,Trevor Brown,trevor.brown@deloitte.com,"San Francisco, CA",Consulting,Business Analyst,Deloitte,Experienced Business Analyst with 18 years in Consulting. Passionate about project management and powerpoint.,"Project Management, PowerPoint, Client Management",953,18,Hill-Evans University - MS Consulting,6749,382,1284,405,2022-11-29,2025-06-03,False,True
